ISO3,Country,UNICEF Region,Indicator,Data Source,Year,Sex,Age,DISAGG_CATEGORY,DISAGG,Value
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 1,67.4
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 2,50.8
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 3,60.6
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 4,45.9
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 5,41.6
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,dk/missing,45.3
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,preprimary or none,59.4
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,primary,45.4
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,secondary +,38.1
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Rural,43.4
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Urban,40.3
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 1,52.1
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 2,48.5
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 3,44.5
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 4,37.9
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 5,27.9
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,dk/missing,0
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,preprimary or none,78.1
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,primary,50.5
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,secondary +,35.1
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Residence,Rural,41.6
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Residence,Urban,40.1
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 1,51.9
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 2,43.3
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 3,47.3
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 4,32.6
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 5,26.3
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,20-24,Age,20-24,42
STP,Sao Tome and Principe,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,20-24,Age,20-24,43.2
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-19,Age,15-19,14.1
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-19,Age,15-19,17.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Education,higher,5.1
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Education,primary,20.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Education,secondary,11.3
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Education,tertiary,2.6
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Residence,Rural,11.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Residence,Urban,8.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Wealth quintile,Quintile 1,15.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Wealth quintile,Quintile 2,9.1
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Wealth quintile,Quintile 3,10.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Wealth quintile,Quintile 4,11.6
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-24,Wealth quintile,Quintile 5,7.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Education,higher,10.1
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Education,primary,27
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Education,secondary,11.2
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Education,tertiary,0
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Residence,Rural,16
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Residence,Urban,10.8
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Wealth quintile,Quintile 1,15.3
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Wealth quintile,Quintile 2,18.3
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Wealth quintile,Quintile 3,15.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Wealth quintile,Quintile 4,12.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,15-24,Wealth quintile,Quintile 5,11.3
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Education,higher,4.8
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Education,none,11.3
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Education,primary,12.7
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Education,secondary,7.9
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Education,tertiary,2.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Residence,Rural,8.8
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Residence,Urban,5.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Wealth quintile,Quintile 1,12.5
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Wealth quintile,Quintile 2,8.4
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Wealth quintile,Quintile 3,6.8
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Wealth quintile,Quintile 4,8
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,15-49,Wealth quintile,Quintile 5,4.5
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Female,20-24,Age,20-24,7.2
SWZ,Eswatini,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2014,2014,Male,20-24,Age,20-24,11.8
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-19,Age,15-19,55.8
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-19,Age,15-19,46
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,higher,35.6
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Residence,Rural,56.3
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 2,46.8
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,20-24,Age,20-24,54
TCD,Chad,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,20-24,Age,20-24,42.9
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-19,Age,15-19,57.1
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-19,Age,15-19,51.3
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,preschool/one,75.8
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,primary,64.2
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,secondary or more,48.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Residence,Rural,65.9
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Residence,Urban,44.1
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 1,72.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 2,71.9
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 3,58.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 4,45.3
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 5,42.7
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,preschool/one,65.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,primary,60.8
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,secondary or more,44.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Residence,Rural,55.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Residence,Urban,37.9
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 1,50.7
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 2,65.2
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 3,43.4
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 4,40.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 5,43
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,preschool/one,51.3
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,primary,50.7
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,secondary or more,53.4
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Residence,Rural,65.4
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Residence,Urban,40
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 1,74.3
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 2,68.2
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 3,55.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 4,43.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 5,37.2
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,preschool/one,62.5
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,primary,55.1
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,secondary or more,40.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Residence,Rural,54.3
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Residence,Urban,36.7
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 1,58.2
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 2,61.4
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 3,43.9
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 4,39.7
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 5,35.1
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,20-24,Age,20-24,52.6
TGO,Togo,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,20-24,Age,20-24,41.8
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-19,Age,15-19,33.3
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-19,Age,15-19,32.5
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,higher,31.7
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,lower secondary,38.3
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,missing/dk,75
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,pre-primary or none,43.5
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,primary,37.2
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,upper secondary,33.2
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Residence,Rural,32
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Residence,Urban,36
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 1,37.2
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 2,34.8
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 3,36.8
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 4,30.9
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 5,32.1
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,higher,26.1
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,lower secondary,26.4
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,pre-primary or none,25.6
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,primary,40.1
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,upper secondary,28.2
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Rural,27.5
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Urban,29.1
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 1,32.5
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 2,25
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 3,28.7
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 4,28.9
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 5,27.3
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,higher,25.9
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,lower secondary,28.6
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,missing/dk,34.77420425
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,pre-primary or none,34.92810059
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,primary,29.06689835
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,upper secondary,27.70000458
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Rural,25.23827171
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Urban,30.20104408
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 1,32.52090073
THA,Thailand,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 2,28.72950745
